personIdExternal;positionEntryDate;managerId;emplStatus;employeeStatus;emplClass;employeeClass;emplmType;employmentType;division;location;company;jobTitle;event;eventReason;position;businessUnit;startDate;endDate;userId
"E31";"null";"M9";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Inside Sales";"Promotion";"PROPNP";"90002040";"SALES";"2018-08-01";"2050-04-20";"E31"
"E32";"null";"M9";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Account Executive";"Hire";"HIRNEW";"90002041";"SALES";"2018-01-06";"2050-04-20";"E32"
"E33";"null";"M9";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Account Executive";"Pay Rate Change";"PAYOTH";"90002042";"SALES";"2018-01-01";"2050-04-20";"E33"
"E34";"null";"M9";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Regional Sales";"Pay Rate Change";"PAYOTH";"90002043";"SALES";"2018-01-01";"2050-04-20";"E34"
"E35";"null";"M9";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Presales";"Pay Rate Change";"PAYOTH";"90002044";"SALES";"2018-01-01";"2050-04-20";"E35"
"vstokes";"null";"108726";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Sales Manager-CENTRAL";"Hire";"HIRNEW";"3000948";"SALES";"2016-12-30";"2050-04-20";"vstokes"
"nnash";"null";"108726";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Sales Manager-WEST";"Hire";"HIRNEW";"3000950";"SALES";"2016-12-30";"2050-04-20";"nnash"
"tsmith";"null";"cgrante";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Account Executive";"Hire";"HIRNEW";"3000951";"SALES";"2017-01-01";"2050-04-20";"tsmith"
"jfoster";"null";"mhoffe";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Account Executive";"Hire";"HIRNEW";"3000958";"SALES";"2017-01-01";"2050-04-20";"jfoster"
"ajohnston";"null";"nnash";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Account Executive";"Hire";"HIRNEW";"3000963";"SALES";"2017-01-01";"2050-04-20";"ajohnston"
"arodgriguez";"null";"mhoffe";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Account Executive";"Hire";"HIRNEW";"3000961";"SALES";"2017-01-01";"2050-04-20";"arodgriguez"
"NSmith";"null";"AOReilly";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Ireland";"Analyst";"Hire";"HIRNEW";"3000945";"PRODS";"2017-01-01";"2050-04-20";"NSmith"
"mhoffe";"null";"108726";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Sales Manager-SOUTH";"Hire";"HIRNEW";"3000949";"SALES";"2016-12-30";"2050-04-20";"mhoffe"
"103275";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Production Oversight Manager";"Hire";"HIRNEW";"500300218";"PRODS";"2021-01-11";"2050-04-20";"103275"
"103287";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-08";"2050-04-20";"103287"
"103288";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-08";"2050-04-20";"103288"
"103290";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Brazil";"Product Manager";"Hire";"HIRNEW";"5000357";"PRODS";"2021-01-11";"2050-04-20";"103290"
"103291";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Brazil";"Product Manager";"Hire";"HIRNEW";"5000357";"PRODS";"2021-01-11";"2050-04-20";"103291"
"103292";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103292"
"103294";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103294"
"103300";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103300"
"103301";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103301"
"103302";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103302"
"103303";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103303"
"103304";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103304"
"103305";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103305"
"103306";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103306"
"103307";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103307"
"103308";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103308"
"103309";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-12";"2050-04-20";"103309"
"103310";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103310"
"103311";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun Company";"Operations Manager";"Hire";"HIRNEW";"50014345";"PRODS";"2021-01-11";"2050-04-20";"103311"
"SCHMITTBR1";"null";"jmontoya";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Analyst";"Hire";"HIRNEW";"3000858";"PRODS";"2021-01-01";"2050-04-20";"SCHMITTBR1"
"103312";"null";"60005";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Analyst";"Hire";"HIRNEW";"3000871";"PRODS";"2021-03-03";"2050-04-20";"103312"
"103313";"null";"200022";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Canada";"Administrator";"Hire";"HIRNEW";"3000500";"CORP";"2021-03-03";"2050-04-20";"103313"
"SCHMITTBR2";"null";"106050";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Australia";"Analyst";"Hire";"HIRNEW";"3000876";"PRODS";"2020-01-01";"2050-04-20";"SCHMITTBR2"
"SCHMITTBR3";"null";"103181";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Analyst";"Hire";"HIRNEW";"51710005";"CORP";"2021-01-01";"2050-04-20";"SCHMITTBR3"
"sfIntegTest001";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"null";"null";"null";"null";"BestRun UK";"Integration test 2";"Hire";"HIRNEW";"3000988";"PRODS";"2018-12-28";"2050-04-20";"sfIntegTest001"
"UserESP";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Spain";"Consulting/Analyst";"Hire";"HIRNEW";"3000994";"GCS";"2020-08-01";"2050-04-20";"UserESP"
"UserMEX";"null";"600003";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Mexico";"Quality Assurance Manager";"Hire";"HIRNEW";"3000713";"PRODS";"2020-08-20";"2050-04-20";"UserMEX"
